,id_user,ds,n_searches,n_nights,n_guests_min,n_guests_max,origin_country,filter_price_min,filter_price_max,filter_room_types,filter_neighborhoods
188,02492c7f-9f0f-4c70-8e4c-71b30a173b4e,"2014-10-09, 2014-10-05, 2014-10-08, 2014-10-13, 2014-10-06",1.4,,1.0,1.0,IE,,,,
189,02539446-52e0-4011-8f8e-84a3df25c059,2014-10-05,6.0,,1.0,1.0,IE,,,",Private room",
190,0253d8e4-7f57-4deb-b969-64b98713c567,"2014-10-04, 2014-10-02",10.5,4.0,1.0,1.0,GB,0.0,139.0,",Entire home/apt",
191,02564814-0da4-421e-9772-295ccb6a6ba9,2014-10-06,1.5,2.0,1.0,1.0,DE,,,,
192,02570729-8fb5-4a64-b02c-89c9ce2256a4,"2014-10-08, 2014-10-14, 2014-10-09, 2014-10-10",10.8,18.25,1.0,1.0,BR,0.0,109.4,,
193,02589ebf-f78c-4456-8793-2bdddec650f0,2014-10-07,1.0,,2.0,2.0,US,0.0,111.0,,
194,025b5411-29fd-455f-a56f-f77c66581149,2014-10-04,5.0,,1.0,2.0,MY,0.0,71.0,",Entire home/apt",
195,025dead0-4ed2-437b-8a89-f4a7ab8cf538,2014-10-05,2.0,2.0,3.0,3.0,ES,,,Entire home/apt,
196,02638b80-d1fc-4f5d-850f-5bbb2d49b632,"2014-10-08, 2014-10-09, 2014-10-06",6.333333333333333,2.5,1.6666666666666667,1.6666666666666667,ES,,,Private room,
197,026413ef-9a27-45dc-8c59-b259e670dd0d,2014-10-13,2.0,1.0,1.5,2.0,GB,,,,
198,026b00e2-4401-4543-9647-59110f4df87b,2014-10-14,17.0,,1.0,4.0,AU,0.0,262.0,",Entire home/apt",
199,026bc56a-61fe-4e87-9bc0-5a9a6be909e2,2014-10-12,8.0,3.0,2.0,2.0,GB,0.0,73.0,",Entire home/apt,Private room,Private room",
200,02700670-329b-409f-89e1-265f464266cc,2014-10-05,3.0,31.0,1.0,1.0,US,,,",Entire home/apt",
201,0275127a-6874-4871-8829-c83624f00c5b,2014-10-09,1.0,3.0,2.0,2.0,DE,0.0,105.0,Entire home/apt,
202,0276ab7e-b5ec-4386-be9e-2fef78e40101,2014-10-02,1.0,4.0,1.0,1.0,GB,,,,
203,027c52d5-f4b7-4ada-aac8-d592c88e1fa0,2014-10-01,10.333333333333334,1.5,2.0,3.0,AU,0.0,318.0,",Entire home/apt, Entire home/apt",
204,027e3ba4-8271-4303-89c9-8d8b077f1352,2014-10-14,2.5,6.0,1.0,3.5,DE,0.0,215.0,",Entire home/apt",
205,027fe550-2560-4a36-9bac-e1c5edac7fed,2014-10-11,8.0,,2.0,2.0,IE,,,,
206,028494b1-4bbb-4b89-ac87-faa423e0cce8,2014-10-09,3.0,2.0,1.0,1.0,US,,,",Entire home/apt",
207,0293c690-2c27-4e81-87cf-543289508292,2014-10-05,2.0,,4.0,4.0,IE,,,,
208,029ee403-3a76-40c4-a750-5de505630d5d,2014-10-09,10.0,3.0,2.0,2.0,FR,,,,
209,02a12f29-ebb9-4578-92c7-b811dc3b23ab,2014-10-07,2.0,4.0,1.0,1.5,DE,,,,
210,02a27382-1a88-442d-983f-67ca242026dd,2014-10-12,77.0,6.0,2.0,2.0,CA,0.0,474.0,,
211,02a5326e-312f-4122-8634-0593cfbd8ce8,2014-10-06,7.5,3.0,1.0,2.0,BE,0.0,214.0,",Entire home/apt",
212,02acd114-fe1b-4859-b817-4c816ef521ba,2014-10-09,4.0,,1.0,2.0,DE,,,",Private room",
213,02b000a8-4afa-41f2-b811-1da3bb88d841,"2014-10-07, 2014-10-02, 2014-10-05, 2014-10-01",11.161290322580646,21.666666666666668,1.8387096774193548,2.0,ES,0.0,100.33333333333333,,
214,02b0de4a-13d5-4f48-a5a5-b791c6cc4a83,2014-10-07,8.0,,1.0,1.0,FR,,,,
215,02b8419d-8512-4574-beeb-d85af379ea3f,2014-10-08,11.0,2.0,1.0,1.5,ES,0.0,100.0,",Entire home/apt",
216,02c192df-2b2d-46a3-bb53-b289dea118de,2014-10-08,29.5,4.0,2.0,3.0,FR,0.0,863.0,",Private room, Entire home/apt,Entire home/apt,Private room,Private room",
217,02c35444-bb75-4dc5-a595-7b35548d1d39,2014-10-05,9.0,7.0,2.0,2.0,IE,,,,
218,02c367b1-d4e0-4eae-8530-631295f4b251,"2014-10-13, 2014-10-14",4.0,3.0,1.3333333333333333,1.3333333333333333,GB,,,Entire home/apt,
219,02c37025-402a-4e05-86b0-d6827367b30e,2014-10-12,1.5,2.0,1.0,1.0,GB,,,,
220,02c5b7ac-62b4-4271-b76e-6cd0e6abde4a,2014-10-14,2.0,2.0,7.0,7.0,FR,,,,
221,02c90449-9ca4-49fb-aa1c-c466eb5f49d6,2014-10-10,3.0,,1.0,1.0,PT,,,,
222,02cafb86-5445-45cc-80f2-405291578356,2014-10-01,2.0,29.0,2.0,2.0,IE,,,,",North City Central/O'Connell Street,Clontarf"
223,02cb2a2b-42ea-4809-a20c-d14e8b68d678,2014-10-14,15.0,23.0,1.0,2.0,IE,0.0,194.0,Entire home/apt,
224,02cbf919-e805-458c-a01b-f9e8b14f49a1,2014-10-12,5.0,1.0,3.0,3.0,GB,,,",Entire home/apt",
225,02cccfb4-ac34-46eb-90d2-9a51a5cf9f2a,2014-10-06,3.0,,1.0,2.0,GB,,,",Entire home/apt",
226,02d1481f-9277-4823-a0bd-c16afaa10094,"2014-10-10, 2014-10-13, 2014-10-01, 2014-10-06",13.0,3.75,4.5,5.0,US,0.0,373.75,",Entire home/apt",
227,02d25524-14c5-41fa-97e8-8c178b4d3100,2014-10-11,2.0,,1.0,1.0,IE,,,,
228,02d4d5e9-0f86-463d-8c35-09a16674d5a7,2014-10-09,2.0,3.0,2.0,2.0,DE,0.0,124.0,,
229,02d525cd-00ca-405a-a54b-9b6a4aecc9aa,2014-10-10,1.0,4.0,2.0,2.0,BE,,,,
230,02d52f7b-ad09-4e1f-ac42-660c3e3d2c26,2014-10-05,1.0,,1.0,1.0,US,,,,
231,02d9b0d3-5021-4c20-9e27-83b517943677,2014-10-11,3.5,4.0,2.5,4.0,BE,,,",Entire home/apt, Entire home/apt",
232,02dd059b-aaa1-4896-b929-d87ca5e74adc,2014-10-02,2.0,,1.0,1.0,DE,,,,
233,02ddb93d-2ca3-4555-a52e-22586efba5d9,2014-10-04,10.0,7.0,2.0,12.0,US,0.0,225.0,",Entire home/apt",
234,02e225f7-9cc8-4aa0-8a90-8b10af72a0a5,2014-10-05,7.0,2.0,2.0,2.0,DE,0.0,60.0,,
235,02e7d1fc-f3ce-4631-9771-d7d6da22cae3,"2014-10-14, 2014-10-06",12.666666666666666,3.0,2.3333333333333335,2.3333333333333335,IT,0.0,420.0,",Entire home/apt,Private room,Private room",
236,02eff624-0fca-493d-8d14-4022ba8cd3b5,2014-10-05,22.0,,1.0,2.0,IT,41.0,1073741823.0,",Private room",
237,02f0a750-34da-4268-94e8-f1a371f0460e,"2014-10-09, 2014-10-07, 2014-10-08, 2014-10-14, 2014-10-10, 2014-10-06",30.818181818181817,10.142857142857142,1.5454545454545454,1.6363636363636365,IT,0.0,270.0,"Private room, ,Private room, Entire home/apt,Entire home/apt,Private room,Private room",",City Centre"
238,02f4fb03-7615-4cf0-947f-eaca11d790ca,2014-10-09,8.0,,2.0,2.0,IE,40.0,1073741823.0,",Private room",
239,02fafb2d-bad5-44e1-b0a9-01042525249e,2014-10-12,17.0,2.0,1.0,1.5,FR,0.0,139.0,",Entire home/apt",
240,0300ea91-15fd-459b-8b55-f3b06e4d330d,2014-10-12,5.5,4.5,6.0,8.0,GB,,,",Entire home/apt",
241,0301663b-90d0-4998-9fd7-11143501e374,2014-10-12,1.0,1.0,2.0,2.0,US,,,,
242,03031043-62b9-4c8a-a88b-6a2dd394722a,2014-10-08,2.5,6.0,1.0,1.0,CA,0.0,214.0,",Entire home/apt",
243,0305f8a0-8ce3-4522-baa0-b35de5319f2d,2014-10-10,17.0,1.0,2.0,2.0,US,0.0,120.0,"Private room,Shared room",
244,031c6550-fef0-43b6-8bc9-68c87f959f2c,2014-10-10,4.0,,1.0,1.0,BG,,,,
245,031cfec4-ff0d-4676-8e35-53db4f9e8798,2014-10-03,4.0,7.0,1.0,1.0,US,,,"Entire home/apt,Private room",
246,031dd863-2f5c-4e53-9fcf-40135fc918f7,2014-10-12,2.0,3.0,1.0,2.5,GB,,,,
247,0324fd01-4b07-470a-80ec-54913fc693e4,2014-10-05,1.0,7.0,2.0,2.0,GP,,,,
248,032590f1-2919-49e2-94ec-4cec5f77d279,2014-10-08,1.6666666666666667,4.5,1.0,2.3333333333333335,CA,0.0,103.0,",Entire home/apt",
249,0328a712-f243-447a-8d0f-b85caf6bf46e,2014-10-14,1.0,,1.0,1.0,GB,,,,
250,0329ace1-1b89-44c8-892f-4c90f77f2117,2014-10-05,20.0,2.0,2.0,2.0,ES,,,,
251,0337de7a-78b0-44f6-aea8-6cfdcd031c25,2014-10-02,8.0,2.0,10.0,10.0,NL,,,,
252,033d8b52-2182-4ec4-84a9-983cc68cec18,2014-10-10,2.0,,1.0,1.0,US,,,,
253,0341e643-7d7a-44fa-a505-b4476c1ba78c,2014-10-09,5.0,3.0,4.0,4.0,FR,0.0,263.0,Entire home/apt,
254,0342735f-a08b-4c98-b9dc-7e10506cd2bf,2014-10-11,2.5,4.0,1.0,3.0,GB,,,",Entire home/apt",
255,03457c4a-d5d2-43f8-b19d-93f3577fddfd,2014-10-03,3.0,,4.0,4.0,AU,0.0,75.0,Entire home/apt,
256,0347451e-6b40-46fe-b3fb-86d0cbc08561,"2014-10-08, 2014-10-09",11.75,3.0,1.0,1.25,US,0.0,194.0,",Entire home/apt",
257,034acf8b-056e-483c-9064-735b064bc22a,"2014-10-02, 2014-10-01, 2014-10-03",14.0,3.0,2.0,2.0,GB,0.0,331.0,",Entire home/apt, ,Entire home/apt,Entire home/apt,Private room,Private room",",City Centre"
258,0350e611-9287-447a-940b-7f62b35d9111,2014-10-08,12.0,30.0,1.0,1.0,FR,,,",Entire home/apt,Entire home/apt,Private room,Private room",
259,03541cbc-0f2c-451e-ab33-2228a5c0ebc3,2014-10-11,6.0,3.0,2.0,2.0,DE,0.0,219.0,,
260,035428b8-d6eb-4ce2-a008-95f9c42581d7,2014-10-02,7.0,,1.0,1.0,CH,,,,
261,03555825-084d-4ed3-8ad6-7609accf5aea,2014-10-06,30.0,,1.0,1.0,US,176.0,359.0,",Entire home/apt",
262,035839b1-53f1-4ae4-8b8e-a507004a70e3,2014-10-09,1.0,2.0,1.0,1.0,US,,,Entire home/apt,
263,0359495e-b8c4-4292-bd48-e2b9cb8867fc,2014-10-07,4.0,3.0,1.0,1.0,IE,,,,
264,035ad927-9ccc-40c2-b053-6dca7eaaf98a,"2014-10-01, 2014-10-06",1.0,,1.0,1.0,CA,,,,
265,035b463b-9f71-4805-979a-b402a7e04773,2014-10-14,3.0,4.0,2.0,2.0,PT,0.0,67.0,Entire home/apt,
266,0363563c-ca65-4580-97ba-1609da0e71f6,2014-10-08,1.0,2.0,2.0,2.0,NL,,,,
267,0364158f-ead5-4646-9ec2-82d8c85d88dd,"2014-10-02, 2014-10-01",12.0,1.0,4.0,4.0,US,,,",Entire home/apt",
268,0364cd58-112d-4f35-8e40-692c6028a35e,"2014-10-13, 2014-10-14",2.5,2.0,4.0,4.0,GB,,,",Entire home/apt",
269,0365d255-9dac-4539-940a-1b157688e32b,2014-10-01,4.0,,1.0,1.0,GB,,,,
270,03662722-6b0f-44b6-b70b-a7519977e8fb,2014-10-04,1.0,8.0,2.0,2.0,CA,,,Private room,
271,036a53c8-a74e-407d-b6d2-58bf74412a0c,"2014-10-12, 2014-10-04, 2014-10-01, 2014-10-06",10.0,8.0,3.25,4.0,IT,0.0,536870957.5,",Entire home/apt,Entire home/apt,Private room,Entire home/apt,Private room,Shared room, ,Private room,Shared room,Shared room, Entire home/apt",
272,036c4503-6a30-49fd-bef7-c74edf7f1425,2014-10-08,9.0,7.0,2.0,2.0,AE,0.0,130.0,Entire home/apt,
273,036fd1fe-eea5-4e86-8af5-6b3731ae51c7,2014-10-05,5.0,4.0,2.0,2.0,DE,0.0,110.0,,
274,03719a95-56e8-4865-9789-be2c94517f8f,2014-10-02,22.0,28.0,1.0,1.0,US,,,Entire home/apt,
275,03762cb8-4d59-49f1-b82a-7af575695f1c,2014-10-08,3.3333333333333335,2.0,1.0,1.0,IE,0.0,124.0,Private room,
276,037736bc-eac2-4ca2-9129-6874a2e1d57d,2014-10-12,6.0,4.0,1.0,1.0,US,0.0,325.0,",Entire home/apt,Entire home/apt,Private room",
277,0378da10-6c3e-4256-a90d-7cf2f8db97f1,2014-10-11,10.0,1.0,2.0,2.0,IE,,,",Entire home/apt",
278,0380236f-d6e0-4a15-87fa-0b383b1b0f2c,2014-10-10,48.0,11.0,1.0,2.0,ES,,,",Entire home/apt,Entire home/apt,Private room,Private room",
279,0381f3c2-6e3d-4add-aff9-052fc059bf34,2014-10-09,13.0,1.5,2.0,2.0,NL,0.0,48.0,,
280,0385189a-fba8-430d-bc25-0fefed81a9d0,2014-10-01,2.0,6.0,10.0,10.0,ES,,,",Entire home/apt",
281,038960c2-6875-463a-9cb6-a38126480e17,2014-10-01,8.0,2.0,2.0,2.0,IE,,,,
282,038de378-28ab-4c51-aca4-a336f92cccd7,"2014-10-12, 2014-10-09",10.25,1.0,1.0,1.0,GB,0.0,164.25,,
283,038e03c4-d596-4692-a975-64f0734263ed,2014-10-08,2.0,4.0,3.0,3.0,GB,26.0,178.0,,
284,038f0e28-7621-40c1-b8d4-8baae4898183,2014-10-04,1.0,,1.0,1.0,NZ,,,,
285,0392a47a-1aa7-454f-aea3-628dbb92ec9a,2014-10-05,13.0,3.5,4.0,4.0,CA,0.0,156.5,",Entire home/apt, Entire home/apt",
286,03953328-edb1-4067-a906-71421390ef2d,2014-10-02,1.0,,1.0,1.0,GB,,,,
287,03954f48-9981-4f1e-a176-d6f8d8a2bb46,2014-10-04,1.0,,1.0,1.0,BE,,,,
288,03a402bd-de93-40ca-a858-cc0873302e93,2014-10-11,6.5,3.5,2.0,2.0,GB,0.0,536871033.0,",Entire home/apt,Entire home/apt,Private room,Private room, Entire home/apt",
289,03aa9eab-7db3-4af8-b5ac-d6facff360df,2014-10-09,8.0,2.0,2.0,2.0,FR,0.0,346.0,",Entire home/apt",
290,03ab12a6-6a34-4021-897f-bf8663388a25,2014-10-13,2.0,3.0,6.0,6.0,GB,,,",Entire home/apt",
291,03b142c9-657f-40ec-8287-b95411717df5,2014-10-05,4.0,,1.0,1.0,NL,0.0,48.0,,
292,03b36d07-6c2d-4a59-b1ad-547e47c46b83,"2014-10-14, 2014-10-02",4.75,2.75,2.0,2.0,US,,,",Entire home/apt,Entire home/apt,Private room",
293,03b3753d-d823-48c3-a4be-68b354a383e3,"2014-10-12, 2014-10-07, 2014-10-05, 2014-10-08, 2014-10-13, 2014-10-06",19.0,2.6666666666666665,1.2,1.2,AU,0.0,77.6,,
294,03bd17d4-6cfe-4470-9028-9326877659b2,2014-10-09,5.0,,1.0,4.0,FI,,,",Entire home/apt",
295,03bfeb99-0a6a-4be6-af59-9a898de6cc66,2014-10-05,1.0,4.0,1.0,1.0,IE,,,,
296,03cac309-c7f0-4f6e-a195-b012aa015448,2014-10-09,16.5,2.5,5.5,5.5,GB,0.0,226.5,",Entire home/apt",
297,03caddbc-01c2-48fe-a060-7d2ba7ee2260,2014-10-02,11.5,2.0,1.0,1.5,NL,0.0,124.0,",Private room",
298,03dd2874-c42d-4179-bf98-e1aba82e5e9d,2014-10-12,2.0,8.5,1.0,1.0,RO,,,,
299,03dd729f-0040-4a1e-9693-41272bbc44eb,2014-10-06,1.0,3.0,2.0,2.0,US,110.0,140.0,Entire home/apt,
300,03dde0e5-5d2b-4872-88eb-fa9ec51b916d,2014-10-13,14.0,2.0,2.0,2.0,IE,,,",Private room",
301,03e88775-759a-4736-917e-a9ab1769e0b8,2014-10-14,6.0,,1.0,6.0,GB,,,,
302,03e9b88b-0ab3-4b89-a279-06eb02df5303,"2014-10-08, 2014-10-07",26.0,5.0,2.0,2.0,ES,142.0,1073741823.0,",Entire home/apt",
303,03eae261-0f19-4da3-bb32-a6aa309942c7,2014-10-06,6.0,,1.0,1.0,IE,,,,
304,03efa960-d23b-4c1d-bd96-b7028fe312df,2014-10-09,13.0,32.0,2.0,2.0,CL,,,Entire home/apt,
305,03f4b707-a2a1-4186-bba4-a06edeab8f62,"2014-10-13, 2014-10-14",3.5,1.0,2.0,2.0,US,,,"Private room, ,Private room",
306,03f8c6f3-09af-40a6-b627-47af7653b50f,"2014-10-05, 2014-10-07, 2014-10-03, 2014-10-04, 2014-10-02, 2014-10-06",81.5,10.5,1.0,1.0,IT,0.0,39.75,"Private room, ,Private room",
307,03fbf833-087b-4435-9d6c-6d8ff871adfd,"2014-10-12, 2014-10-09",1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,GB,,,,
308,03ff6e0c-d887-48aa-a3a9-17efecd40910,2014-10-14,1.0,,1.0,1.0,US,,,,
309,0400ffd0-e87c-4c97-937a-0fbad1904239,2014-10-01,4.0,2.0,1.0,4.0,ES,,,"Entire home/apt,Private room",
310,0404c2fd-3cc7-4019-b052-f3f247632493,"2014-10-07, 2014-10-08, 2014-10-01, 2014-10-03, 2014-10-04, 2014-10-02, 2014-10-06",7.5,1.1111111111111112,1.0,1.0,IE,0.0,93.77777777777777,"Private room, Entire home/apt,Private room, ,Entire home/apt,Private room, ,Private room, Entire home/apt",
311,0405dcef-d48a-4375-81b3-ec362d8a3241,"2014-10-13, 2014-10-05, 2014-10-03",11.666666666666666,2.3333333333333335,2.0,2.0,IE,0.0,80.0,,
312,0408325c-34f3-44cb-834e-48508dacc37c,2014-10-13,2.0,,1.0,1.0,GB,,,,
313,040a6c85-1669-42db-9813-0fcef05c09cb,2014-10-01,3.0,8.0,1.0,1.0,IT,,,",Entire home/apt,Private room,Private room",
314,041507e4-e492-49dd-8b43-c90e6a57f3f6,2014-10-13,11.0,3.0,1.0,1.0,CZ,,,",Entire home/apt",
315,041954e6-be70-4de8-8517-3ddfb5a5e7e8,2014-10-04,7.0,10.0,1.0,2.5,IE,,,",Entire home/apt, Entire home/apt",
316,041abd81-0b10-4d9a-8db9-b427a2378431,2014-10-06,6.0,5.0,1.0,4.5,FR,,,",Entire home/apt, Entire home/apt",
317,041c3749-6848-4f6b-89e0-059a6d1adb92,2014-10-07,9.0,3.0,2.0,2.0,US,0.0,995.0,,
318,041d21ae-70c1-42ba-9662-a0313e2ee689,2014-10-13,16.0,3.0,1.0,2.0,NL,0.0,162.0,,
319,041d22d4-c394-41af-922f-7457e317b959,2014-10-06,5.0,4.0,2.0,2.0,FR,,,,
320,0420fa37-eae0-45d6-a82a-58a84f594fce,2014-10-13,12.0,7.0,2.0,2.0,US,,,,
321,04220633-b36a-483a-9ac9-86c7b6e17096,2014-10-03,4.333333333333333,2.3333333333333335,1.0,1.0,DE,0.0,48.0,Private room,
322,04249ab5-a2e2-435b-a57c-32172747754d,2014-10-11,8.0,2.0,2.0,2.0,GB,0.0,138.0,",Entire home/apt",
323,042584a3-82ba-47b2-81ab-964801e6f1df,"2014-10-11, 2014-10-12",3.6666666666666665,2.0,3.0,3.0,NL,,,"Entire home/apt,Private room,Entire home/apt",
324,0425d1b0-d897-47ec-bf06-361ae6f38fdc,2014-10-13,7.0,,1.0,1.0,IE,,,",Entire home/apt",
325,04270d51-f50b-4001-b5c4-ec6b76502d6c,2014-10-06,1.0,,4.0,4.0,HR,135.0,1073741823.0,Entire home/apt,
326,042806a9-513e-4253-9c63-66a41c8e16bd,2014-10-04,3.0,3.0,3.5,3.5,ES,,,,
327,04365bd3-c4c2-4ff5-ab34-8c70ad8ae2eb,2014-10-02,8.0,1.0,3.0,3.0,IE,,,,
328,0438b8e8-5be6-4a02-9b4e-75baa0e355c6,2014-10-14,5.0,2.0,1.0,1.0,US,,,,
329,043c45ff-b396-402e-9290-22426ec43579,2014-10-12,30.5,3.0,1.0,1.5,ES,0.0,202.0,",Entire home/apt",
330,043e9bcd-ef3e-4478-bf21-3ef4c7598a79,2014-10-01,7.0,3.5,1.6666666666666667,1.6666666666666667,GB,0.0,117.5,",Entire home/apt, Entire home/apt",
331,0440a86d-d018-4f73-bbcc-52dbfa427f14,2014-10-06,1.0,,1.0,1.0,AU,,,,
332,0440e421-ef71-4059-b3b8-ee3c7e88f5fe,2014-10-04,8.0,,1.0,1.0,IE,,,,
333,04427684-e537-4f6f-8af7-72392b04df7b,2014-10-05,4.0,6.0,1.0,1.0,BE,0.0,241.0,",Shared room",
334,0445f819-b8e0-4f9f-941a-c6a3fe9047a9,2014-10-05,27.0,,1.0,15.0,GB,0.0,323.0,",Entire home/apt",
335,044d3659-129c-4e1f-a063-d61aae213043,"2014-10-04, 2014-10-05",13.666666666666666,3.0,1.0,2.3333333333333335,GB,0.0,536870988.0,",Entire home/apt",
336,044d98c0-87d0-40c4-94ec-22680f696899,2014-10-06,20.5,4.5,2.0,2.0,US,0.0,272.5,",Entire home/apt, Entire home/apt",
337,044fb1e9-0e71-4dfc-9536-c31be922ba7c,2014-10-07,2.0,,1.0,1.0,DE,,,,
338,044fe204-c029-4850-a41a-046a38099cc2,2014-10-05,13.0,3.0,3.0,3.0,GB,,,",Entire home/apt",
339,04538384-bedb-4175-b44c-4b76eaaa9a82,2014-10-04,8.0,1.0,2.0,2.0,US,,,",Private room",
340,045782ae-8a09-4a56-83b0-60f279657264,"2014-10-11, 2014-10-01",5.0,9.0,1.0,1.0,US,,,,",City Centre,Ballsbridge,Grafton Street/St. Stephens Green,Temple Bar, ,City Centre,Ballsbridge,Grafton Street/St. Stephens Green,Temple Bar,City Centre,Ballsbridge,Grafton Street/St. Stephens Green,Temple Bar,Trinity College"
341,0459ec56-aea6-41f9-8a92-bcfce5b9462f,2014-10-09,2.0,,1.0,1.0,GB,,,,
342,045b352e-0b81-482f-8312-1e74fff3c6f7,2014-10-09,3.0,2.0,1.0,1.0,US,0.0,615.0,",Private room",
343,045be0ba-80de-4e2a-b721-6a266eeddd1a,2014-10-03,22.333333333333332,125.5,1.0,1.0,DE,0.0,1249.0,",Entire home/apt,Private room, ,Entire home/apt,Entire home/apt,Private room,Private room",
344,045d9404-db1b-4015-930a-c540c505107f,2014-10-02,5.0,1.0,3.0,3.0,BE,,,",Entire home/apt",
345,045ef9fe-6e5f-42a4-bf62-f232cb59e2ea,2014-10-01,4.0,1.0,2.0,2.0,US,0.0,70.0,,
346,04605248-d997-402c-bd96-44462b2e7607,2014-10-09,2.6666666666666665,5.0,1.0,1.0,GB,,,",Private room",
347,04617fbe-1ece-406e-bfee-40290ab5559d,2014-10-14,4.0,,1.0,1.0,FR,0.0,326.0,,
348,046537fc-6010-4b7d-80ff-901701cc0276,2014-10-04,3.0,,1.0,1.0,IE,0.0,26.0,",Private room",
349,04653d6e-237f-44df-a3f5-836a699592c5,2014-10-02,2.0,4.0,1.0,1.0,GB,,,",Entire home/apt",
350,0465f353-6e30-4f66-869e-07cc2b3c4903,2014-10-05,1.0,,1.0,1.0,US,,,,
351,04696cdb-4758-474c-adf4-9e1b9e17bcaa,2014-10-12,3.0,,1.0,1.0,GB,,,,
352,0470223e-41ec-4a59-b1e1-36f668bc8b6c,2014-10-01,14.0,5.0,2.0,2.0,US,0.0,305.0,",Entire home/apt",
353,04702cbd-45ff-49fa-b968-890313b3e981,2014-10-08,4.5,4.0,1.0,3.0,FR,,,",Entire home/apt",
354,0473782e-ad93-47fc-a9ef-bdc648533eff,2014-10-05,1.0,,1.0,1.0,IE,,,,
355,0473806b-bc95-4f4c-a1e7-2cbe7784f035,2014-10-07,24.0,3.0,5.0,5.0,US,0.0,600.0,",Entire home/apt",
356,047439d8-b45a-4c08-87dd-9b6f82dbabd0,2014-10-11,10.5,14.0,1.0,1.5,ES,0.0,447.0,",Entire home/apt,Entire home/apt,Private room,Private room,Shared room",
357,047476fa-3b8a-4056-a3d1-7f6edbf07b21,2014-10-10,4.0,5.0,1.0,1.5,IE,0.0,56.0,",Entire home/apt",
358,04763716-6018-428d-9249-513ad97bdbd7,2014-10-13,24.0,11.0,2.0,2.0,FR,0.0,269.0,Private room,
359,0477818b-4f8e-46c1-ac3b-b7b5cf8ee7f6,2014-10-08,26.0,,1.0,1.0,US,0.0,960.0,",Entire home/apt,Entire home/apt,Private room",
360,047a1b01-7649-4803-a0c5-1fc71e717ec7,2014-10-10,7.0,,1.0,1.0,FR,,,,
361,048a01d2-1101-4a07-b894-60403dc610d1,2014-10-03,1.0,,1.0,1.0,US,0.0,155.0,,
362,048c0ac5-f79a-4a48-99ab-0b6468edf520,"2014-10-13, 2014-10-11",1.6666666666666667,3.0,1.0,1.3333333333333333,US,,,,
363,048d8753-7840-4774-8209-46887609659c,2014-10-06,4.0,2.0,2.0,2.0,ES,0.0,66.0,"Entire home/apt,Private room",
364,0494a6f2-e32f-41a9-894d-7069f0b84ed2,2014-10-02,4.0,,1.0,1.0,GB,569.0,1073741823.0,,
365,04974b56-33c7-47c7-8fdd-284f477c101a,2014-10-03,1.0,3.0,2.0,2.0,NO,,,Entire home/apt,
366,0498defd-ae7a-4ef8-b886-d03d16a82ff2,"2014-10-08, 2014-10-07, 2014-10-06",7.75,2.0,1.0,1.0,IE,,,,
367,049925b0-edd8-4ff4-9d99-66b96894b478,2014-10-14,1.0,2.0,2.0,2.0,GB,0.0,162.0,Entire home/apt,
368,049b2d04-ff22-41c3-a069-6e17d67b9701,2014-10-12,1.0,,1.0,1.0,FR,,,,
369,049bcca8-6b42-4bc4-b9c1-79529fc564dd,2014-10-14,2.0,,1.0,2.0,IE,,,",Entire home/apt",
370,049d4635-98e0-4da7-aef4-73514de63136,2014-10-14,7.0,3.0,1.3333333333333333,1.6666666666666667,IT,,,"Entire home/apt,Private room, ,Entire home/apt,Private room,Private room",
371,049eb73a-23ce-421a-88eb-03d2eb8bebeb,2014-10-05,4.0,3.0,1.0,1.0,FR,,,",Entire home/apt",",City Centre"
372,04a6ba38-5833-4b08-8fd4-28776de39384,2014-10-07,8.0,,1.0,1.0,FR,0.0,79.0,",Entire home/apt",
373,04abca5a-6745-4448-bddc-c1085a88f227,2014-10-10,8.0,3.0,2.0,2.0,IE,,,Entire home/apt,
374,04aed334-005c-4e88-9a0b-b251e111729a,"2014-10-05, 2014-10-03",7.5,3.75,2.0,2.0,DE,0.0,400.75,Entire home/apt,
375,04af2893-9c35-4ab3-8501-67cee003e802,"2014-10-09, 2014-10-07, 2014-10-08, 2014-10-10, 2014-10-11",4.914285714285715,17.272727272727273,1.4,1.6285714285714286,IT,0.0,110.72,"Private room, ,Entire home/apt,Entire home/apt,Private room,Shared room,Private room, ,Private room, Entire home/apt,Private room,Shared room",
376,04af5154-dd23-4630-a32c-05171da38f0f,2014-10-06,111.0,7.0,2.0,2.0,US,0.0,465.0,",Entire home/apt,Entire home/apt,Private room",
377,04af944d-32de-433f-ac6d-8d2596c1f974,2014-10-14,8.0,6.0,2.0,2.0,ES,0.0,99.0,,
378,04b03985-eed6-4ab0-8035-2b73c2556427,2014-10-06,3.5,1.0,1.0,1.0,US,,,",Entire home/apt",
379,04b10e07-f396-49d9-906c-bf1f98a666b2,2014-10-04,1.0,,1.0,1.0,IE,,,,
380,04b49f99-dde5-4e6f-8be5-185fa12da381,2014-10-12,1.0,4.0,1.0,1.0,DE,,,,
381,04b8d4af-737c-46c0-a3bc-fb4f6e5335fe,2014-10-06,2.0,,2.0,2.0,DK,,,,
382,04b90dcb-2afc-49de-9d3b-4f25b6d8a718,2014-10-13,1.0,,1.0,1.0,US,0.0,167.0,,
